timestamp,token_price
2025-05-18T02:40:00,1.018317844598
2025-05-18T02:45:00,1.066739221885
2025-05-18T02:50:00,1.029664835005
2025-05-18T02:55:00,1.091053270239
2025-05-18T03:00:00,0.882712625277
2025-05-18T03:05:00,1.129954178546
2025-05-18T03:10:00,0.93893817495
2025-05-18T03:15:00,1.158491621617
2025-05-18T03:20:00,1.118644613006
2025-05-18T03:25:00,0.889517730259
2025-05-18T03:30:00,1.158219934767
2025-05-18T03:35:00,1.19185945663
2025-05-18T03:40:00,1.225787846035
2025-05-18T03:45:00,1.030600093259
2025-05-18T03:50:00,1.132656371477
2025-05-18T03:55:00,1.191197224107
2025-05-18T04:00:00,1.202190208679
2025-05-18T04:05:00,1.176070117709
2025-05-18T04:10:00,1.098757731892
2025-05-18T04:15:00,1.246249842773
2025-05-18T04:20:00,1.252590885305
2025-05-18T04:25:00,1.143242837449
2025-05-18T04:30:00,1.085474928454
2025-05-18T04:35:00,1.095887955243
2025-05-18T04:40:00,1.30968685229
2025-05-18T04:45:00,1.272470005127
2025-05-18T04:50:00,1.179257579135
2025-05-18T04:55:00,1.16485858575
2025-05-18T05:00:00,1.011119848072
2025-05-18T05:05:00,1.182303279712
2025-05-18T05:10:00,1.074073649802
2025-05-18T05:15:00,1.211159149073
2025-05-18T05:20:00,1.315486275279
2025-05-18T05:25:00,1.100243816978
2025-05-18T05:30:00,1.223097615657
2025-05-18T05:35:00,1.299587620517
2025-05-18T05:40:00,1.222029539527
2025-05-18T05:45:00,1.147411348131
2025-05-18T05:50:00,1.200277580146
2025-05-18T05:55:00,1.294013843498
2025-05-18T06:00:00,1.223219336592
2025-05-18T06:05:00,1.194922143168
2025-05-18T06:10:00,1.308799477879
2025-05-18T06:15:00,1.242235177145
2025-05-18T06:20:00,1.067648281262
2025-05-18T06:25:00,1.2479171727
2025-05-18T06:30:00,1.276217432886
2025-05-18T06:35:00,1.053670527927
2025-05-18T06:40:00,0.94633113117
2025-05-18T06:45:00,1.064485022285
2025-05-18T06:50:00,1.153580440089
2025-05-18T06:55:00,1.259649502563
2025-05-18T07:00:00,1.064113685205
2025-05-18T07:05:00,1.202967494027
2025-05-18T07:10:00,0.852183242759
2025-05-18T07:15:00,1.153148713559
2025-05-18T07:20:00,1.087883476549
2025-05-18T07:25:00,1.331612163966
2025-05-18T07:30:00,0.925506658547
2025-05-18T07:35:00,1.106009773389
2025-05-18T07:40:00,0.910177864838
2025-05-18T07:45:00,1.037378949331
2025-05-18T07:50:00,0.914408155788
2025-05-18T07:55:00,1.306615560482
2025-05-18T08:00:00,1.032849241859
2025-05-18T08:05:00,1.03903821057
2025-05-18T08:10:00,1.04749043651
2025-05-18T08:15:00,0.930060243509
2025-05-18T08:20:00,1.140253508899
2025-05-18T08:25:00,1.090124652993
2025-05-18T08:30:00,1.109224984817
2025-05-18T08:35:00,0.886927689269
2025-05-18T08:40:00,1.113531521524
2025-05-18T08:45:00,1.09326025046
2025-05-18T08:50:00,0.959329547951
2025-05-18T08:55:00,1.06339686911
2025-05-18T09:00:00,0.992537526796
2025-05-18T09:05:00,0.797312123998
2025-05-18T09:10:00,0.929955600788
2025-05-18T09:15:00,0.891707836321
2025-05-18T09:20:00,0.94013790014
2025-05-18T09:25:00,1.0255759423
2025-05-18T09:30:00,0.751342214099
2025-05-18T09:35:00,0.863292486549
2025-05-18T09:40:00,0.817816256704
2025-05-18T09:45:00,0.8146509478
2025-05-18T09:50:00,0.802973807846
2025-05-18T09:55:00,0.885064749746
2025-05-18T10:00:00,0.923760023346
2025-05-18T10:05:00,0.899714454366
2025-05-18T10:10:00,0.877145464519
2025-05-18T10:15:00,0.914718981421
2025-05-18T10:20:00,1.084823724727
2025-05-18T10:25:00,0.854918473373
2025-05-18T10:30:00,0.938283431424
2025-05-18T10:35:00,0.927740054295
2025-05-18T10:40:00,1.004574335546
2025-05-18T10:45:00,0.878649719859
2025-05-18T10:50:00,0.734306824495
2025-05-18T10:55:00,0.8457122856
2025-05-18T11:00:00,0.837175350185
2025-05-18T11:05:00,0.890774870729
2025-05-18T11:10:00,0.719475167792
2025-05-18T11:15:00,0.931372905972
2025-05-18T11:20:00,0.803562164312
2025-05-18T11:25:00,0.885648953118
2025-05-18T11:30:00,0.831728376189
2025-05-18T11:35:00,0.812449433516
2025-05-18T11:40:00,0.823385641048
2025-05-18T11:45:00,0.867389556822
2025-05-18T11:50:00,0.996626539789
2025-05-18T11:55:00,0.599973289242
2025-05-18T12:00:00,0.85703874429
2025-05-18T12:05:00,0.809137578176
2025-05-18T12:10:00,0.789104178022
2025-05-18T12:15:00,0.572928787538
2025-05-18T12:20:00,0.870082243968
2025-05-18T12:25:00,0.80272702981
2025-05-18T12:30:00,0.735295595825
2025-05-18T12:35:00,0.826845830636
2025-05-18T12:40:00,0.797515896137
2025-05-18T12:45:00,0.657082394136
2025-05-18T12:50:00,0.844988063058
2025-05-18T12:55:00,0.899336684912
2025-05-18T13:00:00,0.791867769908
2025-05-18T13:05:00,0.878715815906
2025-05-18T13:10:00,0.869389841219
2025-05-18T13:15:00,0.969431180734
2025-05-18T13:20:00,0.861073238696
2025-05-18T13:25:00,0.958356898114
2025-05-18T13:30:00,0.853949437148
2025-05-18T13:35:00,1.08927227448
2025-05-18T13:40:00,0.856315840136
2025-05-18T13:45:00,0.83915036492
2025-05-18T13:50:00,0.905427135707
2025-05-18T13:55:00,0.850661422976
2025-05-18T14:00:00,0.806730327945
2025-05-18T14:05:00,1.012619075525
2025-05-18T14:10:00,0.641971319611
2025-05-18T14:15:00,0.884958741612
2025-05-18T14:20:00,0.831093973011
2025-05-18T14:25:00,0.988111701575
2025-05-18T14:30:00,0.763657284477
2025-05-18T14:35:00,1.046061207021
2025-05-18T14:40:00,1.065608992683
2025-05-18T14:45:00,0.84546207295
2025-05-18T14:50:00,1.036491418833
2025-05-18T14:55:00,1.077711166826
2025-05-18T15:00:00,1.128759672975
2025-05-18T15:05:00,0.896394989126
2025-05-18T15:10:00,0.89080434477
2025-05-18T15:15:00,1.210406082068
2025-05-18T15:20:00,0.986215058133
2025-05-18T15:25:00,1.023796268972
2025-05-18T15:30:00,1.147833104723
2025-05-18T15:35:00,0.97542962032
2025-05-18T15:40:00,1.073415058691
2025-05-18T15:45:00,1.196634350945
2025-05-18T15:50:00,0.972605065536
2025-05-18T15:55:00,1.071751852862
2025-05-18T16:00:00,1.015885159938
2025-05-18T16:05:00,1.057724499634
2025-05-18T16:10:00,1.25998621425
2025-05-18T16:15:00,1.287961830759
2025-05-18T16:20:00,1.178992301566
2025-05-18T16:25:00,1.211891636521
2025-05-18T16:30:00,1.214315898981
2025-05-18T16:35:00,1.101444691554
2025-05-18T16:40:00,1.197020131175
2025-05-18T16:45:00,1.047871327622
2025-05-18T16:50:00,1.085404608416
2025-05-18T16:55:00,1.176095751861
2025-05-18T17:00:00,1.081841424792
2025-05-18T17:05:00,1.063470681833
2025-05-18T17:10:00,1.121995382512
2025-05-18T17:15:00,1.309892573943
2025-05-18T17:20:00,1.352675465992
2025-05-18T17:25:00,1.195032969579
2025-05-18T17:30:00,1.257458832073
2025-05-18T17:35:00,1.143460232102
2025-05-18T17:40:00,0.993435320678
2025-05-18T17:45:00,1.110457396253
2025-05-18T17:50:00,1.168404536351
2025-05-18T17:55:00,1.212385900475
2025-05-18T18:00:00,1.186863940111
2025-05-18T18:05:00,1.167094639972
2025-05-18T18:10:00,1.135721862057
2025-05-18T18:15:00,1.225129644621
2025-05-18T18:20:00,1.05154934632
2025-05-18T18:25:00,1.264982177635
2025-05-18T18:30:00,1.122626468531
2025-05-18T18:35:00,1.384111991905
2025-05-18T18:40:00,1.141673526781
2025-05-18T18:45:00,1.120660716825
2025-05-18T18:50:00,1.107561789947
2025-05-18T18:55:00,1.111650407136
2025-05-18T19:00:00,1.213931694466
2025-05-18T19:05:00,1.143227847223
2025-05-18T19:10:00,1.240129522833
2025-05-18T19:15:00,1.181560188217
2025-05-18T19:20:00,1.131706767886
2025-05-18T19:25:00,1.159047719362
2025-05-18T19:30:00,1.234349976087
2025-05-18T19:35:00,1.173129517974
2025-05-18T19:40:00,1.128055699344
2025-05-18T19:45:00,1.134623978148
2025-05-18T19:50:00,0.969255168783
2025-05-18T19:55:00,1.333706305099
2025-05-18T20:00:00,1.121216600728
2025-05-18T20:05:00,1.122932629156
2025-05-18T20:10:00,1.048894570216
2025-05-18T20:15:00,0.813531112419
2025-05-18T20:20:00,1.008195277007
2025-05-18T20:25:00,1.03369995205
2025-05-18T20:30:00,0.935147366361
2025-05-18T20:35:00,0.92556855666
2025-05-18T20:40:00,0.966074803744
2025-05-18T20:45:00,1.068429006882
2025-05-18T20:50:00,1.108144278955
2025-05-18T20:55:00,0.99099105705
2025-05-18T21:00:00,0.908532491877
2025-05-18T21:05:00,0.920473623198
2025-05-18T21:10:00,0.958189591206
2025-05-18T21:15:00,0.961661852533
2025-05-18T21:20:00,0.975091889952
2025-05-18T21:25:00,0.879527325135
2025-05-18T21:30:00,0.968405460902
2025-05-18T21:35:00,0.952674000829
2025-05-18T21:40:00,0.860490724346
2025-05-18T21:45:00,0.720590976106
2025-05-18T21:50:00,0.796791044577
2025-05-18T21:55:00,1.035007246811
2025-05-18T22:00:00,0.702085318758
2025-05-18T22:05:00,0.996634182674
2025-05-18T22:10:00,0.685720553759
2025-05-18T22:15:00,0.775229509929
2025-05-18T22:20:00,0.809319212752
2025-05-18T22:25:00,1.019559640237
2025-05-18T22:30:00,0.838782686912
2025-05-18T22:35:00,0.809921194761
2025-05-18T22:40:00,0.73326031592
2025-05-18T22:45:00,0.87479392804
2025-05-18T22:50:00,0.767466598136
