timestamp,energy_price
2025-05-18T02:40:00,1.437097207065
2025-05-18T02:45:00,1.604632458894
2025-05-18T02:50:00,1.721674545511
2025-05-18T02:55:00,1.413457849698
2025-05-18T03:00:00,1.501100253957
2025-05-18T03:05:00,1.747675190808
2025-05-18T03:10:00,1.608940499258
2025-05-18T03:15:00,1.381375809665
2025-05-18T03:20:00,1.649078186004
2025-05-18T03:25:00,1.70307740913
2025-05-18T03:30:00,1.701253944041
2025-05-18T03:35:00,1.996315610971
2025-05-18T03:40:00,1.551727892083
2025-05-18T03:45:00,1.834974420403
2025-05-18T03:50:00,1.671516097704
2025-05-18T03:55:00,1.750609051362
2025-05-18T04:00:00,1.587786416786
2025-05-18T04:05:00,1.589676372529
2025-05-18T04:10:00,1.508041874047
2025-05-18T04:15:00,1.480485985605
2025-05-18T04:20:00,1.806328587633
2025-05-18T04:25:00,1.630114730827
2025-05-18T04:30:00,2.097200014766
2025-05-18T04:35:00,1.649207575522
2025-05-18T04:40:00,1.825908790843
2025-05-18T04:45:00,1.737964882276
2025-05-18T04:50:00,1.460530683016
2025-05-18T04:55:00,1.536995474077
2025-05-18T05:00:00,1.516817444825
2025-05-18T05:05:00,1.968165802439
2025-05-18T05:10:00,1.946967599831
2025-05-18T05:15:00,2.045636769076
2025-05-18T05:20:00,1.427633229335
2025-05-18T05:25:00,1.559434228224
2025-05-18T05:30:00,1.859616402382
2025-05-18T05:35:00,1.657745218502
2025-05-18T05:40:00,1.880914441128
2025-05-18T05:45:00,1.713784430409
2025-05-18T05:50:00,1.702158193776
2025-05-18T05:55:00,1.515569798089
2025-05-18T06:00:00,1.704998702899
2025-05-18T06:05:00,1.850571548796
2025-05-18T06:10:00,1.650143752627
2025-05-18T06:15:00,1.811915285029
2025-05-18T06:20:00,1.6477727051
2025-05-18T06:25:00,1.69170137234
2025-05-18T06:30:00,1.705098945896
2025-05-18T06:35:00,1.883423453461
2025-05-18T06:40:00,1.945243676562
2025-05-18T06:45:00,2.094901100489
2025-05-18T06:50:00,1.938641098897
2025-05-18T06:55:00,1.878787294071
2025-05-18T07:00:00,2.092811556463
2025-05-18T07:05:00,1.870007170874
2025-05-18T07:10:00,1.923123961382
2025-05-18T07:15:00,1.976466936175
2025-05-18T07:20:00,1.860977961534
2025-05-18T07:25:00,1.826516694856
2025-05-18T07:30:00,1.813452024047
2025-05-18T07:35:00,1.754092368522
2025-05-18T07:40:00,1.767066229896
2025-05-18T07:45:00,2.0021399531
2025-05-18T07:50:00,1.679555126559
2025-05-18T07:55:00,1.865867954581
2025-05-18T08:00:00,1.842642709437
2025-05-18T08:05:00,1.633318109901
2025-05-18T08:10:00,1.973588741211
2025-05-18T08:15:00,1.648066170941
2025-05-18T08:20:00,1.737261490825
2025-05-18T08:25:00,1.836625858039
2025-05-18T08:30:00,2.073257046362
2025-05-18T08:35:00,1.928057766272
2025-05-18T08:40:00,1.896635201203
2025-05-18T08:45:00,2.052689737431
2025-05-18T08:50:00,1.810123623146
2025-05-18T08:55:00,2.149198355074
2025-05-18T09:00:00,1.924585388586
2025-05-18T09:05:00,1.868545686225
2025-05-18T09:10:00,1.578354929704
2025-05-18T09:15:00,1.993486285235
2025-05-18T09:20:00,1.926821222687
2025-05-18T09:25:00,1.811816694027
2025-05-18T09:30:00,1.768325755126
2025-05-18T09:35:00,2.144852690382
2025-05-18T09:40:00,1.721948197261
2025-05-18T09:45:00,1.892339750376
2025-05-18T09:50:00,1.843627973175
2025-05-18T09:55:00,1.939993814573
2025-05-18T10:00:00,1.546567666892
2025-05-18T10:05:00,1.933886469607
2025-05-18T10:10:00,2.070945578552
2025-05-18T10:15:00,1.543495726089
2025-05-18T10:20:00,1.684320590715
2025-05-18T10:25:00,1.909012677029
2025-05-18T10:30:00,0.0
2025-05-18T10:35:00,1.921132778408
2025-05-18T10:40:00,1.928159396062
2025-05-18T10:45:00,1.84750293752
2025-05-18T10:50:00,2.075269988141
2025-05-18T10:55:00,1.920741267789
2025-05-18T11:00:00,1.605935624699
2025-05-18T11:05:00,1.906726144606
2025-05-18T11:10:00,1.79344453999
2025-05-18T11:15:00,1.877104542005
2025-05-18T11:20:00,1.966727891803
2025-05-18T11:25:00,2.030275755009
2025-05-18T11:30:00,1.796959019214
2025-05-18T11:35:00,1.906349237991
2025-05-18T11:40:00,1.614745811633
2025-05-18T11:45:00,1.703334779582
2025-05-18T11:50:00,1.684496352488
2025-05-18T11:55:00,1.919952108243
2025-05-18T12:00:00,2.019784087891
2025-05-18T12:05:00,2.234869014666
2025-05-18T12:10:00,1.881382983827
2025-05-18T12:15:00,1.916456669982
2025-05-18T12:20:00,1.483827187195
2025-05-18T12:25:00,1.470691970492
2025-05-18T12:30:00,1.604004171058
2025-05-18T12:35:00,1.541548411241
2025-05-18T12:40:00,1.801760264591
2025-05-18T12:45:00,1.980643121522
2025-05-18T12:50:00,1.717230239245
2025-05-18T12:55:00,1.612214614108
2025-05-18T13:00:00,1.751456637454
2025-05-18T13:05:00,1.592815263828
2025-05-18T13:10:00,1.614205771163
2025-05-18T13:15:00,1.661359768592
2025-05-18T13:20:00,1.743705943158
2025-05-18T13:25:00,1.430353951648
2025-05-18T13:30:00,1.37073375954
2025-05-18T13:35:00,1.541028019751
2025-05-18T13:40:00,1.743055467703
2025-05-18T13:45:00,1.469648090209
2025-05-18T13:50:00,1.929252847051
2025-05-18T13:55:00,1.776581567932
2025-05-18T14:00:00,1.743805990606
2025-05-18T14:05:00,1.766312397105
2025-05-18T14:10:00,1.696609830237
2025-05-18T14:15:00,1.703260038148
2025-05-18T14:20:00,1.808087534442
2025-05-18T14:25:00,1.76635649611
2025-05-18T14:30:00,1.655968852753
2025-05-18T14:35:00,1.893981228052
2025-05-18T14:40:00,1.611619110098
2025-05-18T14:45:00,1.526295778601
2025-05-18T14:50:00,1.366615939264
2025-05-18T14:55:00,1.475287073353
2025-05-18T15:00:00,1.758560492679
2025-05-18T15:05:00,1.567666488858
2025-05-18T15:10:00,1.639270611316
2025-05-18T15:15:00,1.574090922503
2025-05-18T15:20:00,1.37616220466
2025-05-18T15:25:00,1.508024800187
2025-05-18T15:30:00,1.420780431797
2025-05-18T15:35:00,1.475321184529
2025-05-18T15:40:00,1.402147959281
2025-05-18T15:45:00,1.602340380612
2025-05-18T15:50:00,1.646690357438
2025-05-18T15:55:00,1.524893096585
2025-05-18T16:00:00,1.216057082043
2025-05-18T16:05:00,1.30648769561
2025-05-18T16:10:00,1.601216660748
2025-05-18T16:15:00,1.385979588201
2025-05-18T16:20:00,1.381168633377
2025-05-18T16:25:00,1.499770156808
