timestamp,mean
2025-06-21 20:25:00,2.013141973067085
2025-06-21 20:30:00,2.0115762766216507
2025-06-21 20:35:00,2.0120952859501395
2025-06-21 20:40:00,2.0131097271637284
2025-06-21 20:45:00,2.011973216248005
2025-06-21 20:50:00,2.0120056626516254
2025-06-21 20:55:00,2.0107132011364914
2025-06-21 21:00:00,2.011009374551308
2025-06-21 21:05:00,2.0121346784102525
2025-06-21 21:10:00,2.013509606836455
2025-06-21 21:15:00,2.0120845968868157
2025-06-21 21:20:00,2.0111040293728335
2025-06-21 21:25:00,2.0108271086999263
2025-06-21 21:30:00,2.010779071877983
2025-06-21 21:35:00,2.011540088224009
2025-06-21 21:40:00,2.0118843120925898
2025-06-21 21:45:00,2.0104147974868916
2025-06-21 21:50:00,2.011605468646115
2025-06-21 21:55:00,2.0118268229441947
2025-06-21 22:00:00,2.011525251295415
2025-06-21 22:05:00,2.011578779543332
2025-06-21 22:10:00,2.012305159521003
2025-06-21 22:15:00,2.0125081894845183
2025-06-21 22:20:00,2.0119650706734773
2025-06-21 22:25:00,2.010926382836894
2025-06-21 22:30:00,2.011083050691232
2025-06-21 22:35:00,2.01137525698972
2025-06-21 22:40:00,2.011268598966518
2025-06-21 22:45:00,2.010828763169637
2025-06-21 22:50:00,2.010765189068405
2025-06-21 22:55:00,2.0099253062159836
2025-06-21 23:00:00,2.011929497680262
2025-06-21 23:05:00,2.011688947948977
2025-06-21 23:10:00,2.0101072027982934
2025-06-21 23:15:00,2.011575120020799
2025-06-21 23:20:00,2.0124964320916217
2025-06-21 23:25:00,2.013545504468055
2025-06-21 23:30:00,2.011358119329374
2025-06-21 23:35:00,2.011079909377513
2025-06-21 23:40:00,2.0114666824958203
2025-06-21 23:45:00,2.0107019450605166
2025-06-21 23:50:00,2.011055029847051
2025-06-21 23:55:00,2.0126051103398233
2025-06-22 00:00:00,2.011407285222372
2025-06-22 00:05:00,2.011295555553578
2025-06-22 00:10:00,2.0117352539008992
2025-06-22 00:15:00,2.010928264044546
2025-06-22 00:20:00,2.010849122727236
2025-06-22 00:25:00,2.0120301175079494
2025-06-22 00:30:00,2.0109269370890104
2025-06-22 00:35:00,2.01167324703006
2025-06-22 00:40:00,2.011306529061036
2025-06-22 00:45:00,2.0122425185558317
2025-06-22 00:50:00,2.0119152870346557
2025-06-22 00:55:00,2.0104019284670622
2025-06-22 01:00:00,2.010978498956456
2025-06-22 01:05:00,2.0115455720434836
2025-06-22 01:10:00,2.0112791734920465
2025-06-22 01:15:00,2.0097447165197235
2025-06-22 01:20:00,2.0116761429838794
2025-06-22 01:25:00,2.0119923477271
2025-06-22 01:30:00,2.009901350781474
2025-06-22 01:35:00,2.0129368341297647
2025-06-22 01:40:00,2.0134605290023737
2025-06-22 01:45:00,2.0120533828978657
2025-06-22 01:50:00,2.0103745751157245
2025-06-22 01:55:00,2.0135114219084045
2025-06-22 02:00:00,2.0105658784453877
2025-06-22 02:05:00,2.0109449533060726
2025-06-22 02:10:00,2.0113875821872234
2025-06-22 02:15:00,2.011425994761396
2025-06-22 02:20:00,2.010997793258804
2025-06-22 02:25:00,2.0123226674691805
2025-06-22 02:30:00,2.0117174151799175
2025-06-22 02:35:00,2.0122324538790646
2025-06-22 02:40:00,2.0116205397498548
2025-06-22 02:45:00,2.0119773747376635
2025-06-22 02:50:00,2.0107729897988014
2025-06-22 02:55:00,2.01069937257225
2025-06-22 03:00:00,2.0103207461712254
2025-06-22 03:05:00,2.0114146104611286
2025-06-22 03:10:00,2.010748658926412
2025-06-22 03:15:00,2.009058445604298
2025-06-22 03:20:00,2.0125284555298717
2025-06-22 03:25:00,2.0114124973433043
2025-06-22 03:30:00,2.011638092078692
2025-06-22 03:35:00,2.0123217666491326
2025-06-22 03:40:00,2.0116765441529005
2025-06-22 03:45:00,2.010917441003797
2025-06-22 03:50:00,2.011963094542601
2025-06-22 03:55:00,2.010906542722304
2025-06-22 04:00:00,2.011528777208422
2025-06-22 04:05:00,2.011712644455654
2025-06-22 04:10:00,2.0116925686186597
2025-06-22 04:15:00,2.0110086732724746
2025-06-22 04:20:00,2.009625366097142
2025-06-22 04:25:00,2.0112705235014006
2025-06-22 04:30:00,2.0110928084076396
2025-06-22 04:35:00,2.0116320100254272
2025-06-22 04:40:00,2.0119032973476316
2025-06-22 04:45:00,2.0108506402441857
2025-06-22 04:50:00,2.010580359585583
2025-06-22 04:55:00,2.0117469949787803
2025-06-22 05:00:00,2.0104944730057266
2025-06-22 05:05:00,2.0118787625316177
2025-06-22 05:10:00,2.011838074987099
2025-06-22 05:15:00,2.0117692842388615
2025-06-22 05:20:00,2.0113371980846786
2025-06-22 05:25:00,2.0118958049687437
2025-06-22 05:30:00,2.011297540944171
2025-06-22 05:35:00,2.0110463531950744
2025-06-22 05:40:00,2.0115117277328327
2025-06-22 05:45:00,2.010577628792723
2025-06-22 05:50:00,2.0110248691641024
2025-06-22 05:55:00,2.0115299292807878
2025-06-22 06:00:00,2.0113884279263443
2025-06-22 06:05:00,2.0102379047978047
2025-06-22 06:10:00,2.0115719063511333
2025-06-22 06:15:00,2.01137404822849
2025-06-22 06:20:00,2.0119314528413823
2025-06-22 06:25:00,2.010945804193447
2025-06-22 06:30:00,2.0113897163855063
2025-06-22 06:35:00,2.010103109061802
2025-06-22 06:40:00,2.0107769154614203
2025-06-22 06:45:00,2.0108996422466063
2025-06-22 06:50:00,2.012192163254024
2025-06-22 06:55:00,2.0114369856671965
2025-06-22 07:00:00,2.0100859897628505
2025-06-22 07:05:00,2.0119180313200595
2025-06-22 07:10:00,2.0120577382019658
2025-06-22 07:15:00,2.0113119873055587
2025-06-22 07:20:00,2.010146591167786
2025-06-22 07:25:00,2.0127570583717036
2025-06-22 07:30:00,2.0108545484785
2025-06-22 07:35:00,2.0107912962761842
2025-06-22 07:40:00,2.0101452536521425
2025-06-22 07:45:00,2.0091369817900877
2025-06-22 07:50:00,2.0112312666066687
2025-06-22 07:55:00,2.0114542508679367
2025-06-22 08:00:00,2.010035138973904
2025-06-22 08:05:00,2.011060350607692
2025-06-22 08:10:00,2.0093705001374724
2025-06-22 08:15:00,2.0105319722835726
2025-06-22 08:20:00,2.0114269877852307
2025-06-22 08:25:00,2.0116150155383457
2025-06-22 08:30:00,2.0103392946320127
2025-06-22 08:35:00,2.0107925610525497
2025-06-22 08:40:00,2.0097745981036437
2025-06-22 08:45:00,2.010473800571165
2025-06-22 08:50:00,2.010576713595124
2025-06-22 08:55:00,2.009995779687597
2025-06-22 09:00:00,2.0114209372168834
2025-06-22 09:05:00,2.0108990829817444
2025-06-22 09:10:00,2.010685404930935
2025-06-22 09:15:00,2.0112847025353067
2025-06-22 09:20:00,2.0103293243307907
2025-06-22 09:25:00,2.0100556477727145
2025-06-22 09:30:00,2.0110377624264104
2025-06-22 09:35:00,2.009957189460752
2025-06-22 09:40:00,2.011871206628778
2025-06-22 09:45:00,2.0097775581599056
2025-06-22 09:50:00,2.0097318143393084
2025-06-22 09:55:00,2.011064459664471
2025-06-22 10:00:00,2.010479025155397
2025-06-22 10:05:00,2.0126647159579893
2025-06-22 10:10:00,2.0103373718811506
2025-06-22 10:15:00,2.0112044260319393
2025-06-22 10:20:00,2.011670957577823
2025-06-22 10:25:00,2.0094477013898917
2025-06-22 10:30:00,2.0099137669976135
2025-06-22 10:35:00,2.010851078083214
2025-06-22 10:40:00,2.011096441140194
2025-06-22 10:45:00,2.0097855125436386
2025-06-22 10:50:00,2.0103952926894157
2025-06-22 10:55:00,2.0100500598096236
2025-06-22 11:00:00,2.011116117332382
2025-06-22 11:05:00,2.0092010511412752
2025-06-22 11:10:00,2.01020464120465
2025-06-22 11:15:00,2.0104516280165177
2025-06-22 11:20:00,2.0125873184170864
2025-06-22 11:25:00,2.0119455345653643
2025-06-22 11:30:00,2.0106926976889
2025-06-22 11:35:00,2.012013094414609
2025-06-22 11:40:00,2.011465853480674
2025-06-22 11:45:00,2.011367289547487
2025-06-22 11:50:00,2.0114748549926142
2025-06-22 11:55:00,2.0108253464376293
2025-06-22 12:00:00,2.0120598408877317
2025-06-22 12:05:00,2.0104328234325686
2025-06-22 12:10:00,2.0082467739489394
2025-06-22 12:15:00,2.010445995863022
2025-06-22 12:20:00,2.011769567573449
2025-06-22 12:25:00,2.0113287845491223
2025-06-22 12:30:00,2.011886663059964
2025-06-22 12:35:00,2.010877869256242
2025-06-22 12:40:00,2.0082224796985146
2025-06-22 12:45:00,2.0104622653601227
2025-06-22 12:50:00,2.010956544680236
2025-06-22 12:55:00,2.0129726219219832
2025-06-22 13:00:00,2.0105875950203362
2025-06-22 13:05:00,2.0109875007020626
2025-06-22 13:10:00,2.009447538078203
2025-06-22 13:15:00,2.0108855227215874
2025-06-22 13:20:00,2.0094843699269367
2025-06-22 13:25:00,2.008897013161883
2025-06-22 13:30:00,2.011160454324395
2025-06-22 13:35:00,2.0108993834175246
2025-06-22 13:40:00,2.0109532493343547
2025-06-22 13:45:00,2.0098385027291394
2025-06-22 13:50:00,2.010945775763674
2025-06-22 13:55:00,2.0103846139451695
2025-06-22 14:00:00,2.010560632108147
2025-06-22 14:05:00,2.0118430646549514
2025-06-22 14:10:00,2.0103166287264136
2025-06-22 14:15:00,2.0108473019068067
2025-06-22 14:20:00,2.010006241256737
2025-06-22 14:25:00,2.0110929295416318
2025-06-22 14:30:00,2.00950923611716
2025-06-22 14:35:00,2.0091192019016915
2025-06-22 14:40:00,2.0099398693030825
2025-06-22 14:45:00,2.0107602551743655
2025-06-22 14:50:00,2.0098395505680293
2025-06-22 14:55:00,2.010013186274217
2025-06-22 15:00:00,2.011894385215626
2025-06-22 15:05:00,2.011377801075729
2025-06-22 15:10:00,2.0093991223761845
2025-06-22 15:15:00,2.009579262192412
2025-06-22 15:20:00,2.0098516215049402
2025-06-22 15:25:00,2.0099637679515667
2025-06-22 15:30:00,2.009991824823544
2025-06-22 15:35:00,2.0115650477205818
2025-06-22 15:40:00,2.0125575401947993
2025-06-22 15:45:00,2.0104184466245174
2025-06-22 15:50:00,2.0103794496476093
2025-06-22 15:55:00,2.009956105414567
2025-06-22 16:00:00,2.0114141114936843
2025-06-22 16:05:00,2.0097157266008554
2025-06-22 16:10:00,2.0105769814056673
2025-06-22 16:15:00,2.0101741191625573
2025-06-22 16:20:00,2.010736503345748
2025-06-22 16:25:00,2.010278356880357
2025-06-22 16:30:00,2.012345223003748
2025-06-22 16:35:00,2.0098519706053763
2025-06-22 16:40:00,2.00989046020414
2025-06-22 16:45:00,2.009679605446851
2025-06-22 16:50:00,2.0095066906959893
2025-06-22 16:55:00,2.009764447142339
2025-06-22 17:00:00,2.011313986090604
2025-06-22 17:05:00,2.011888739702414
2025-06-22 17:10:00,2.0109713049692903
2025-06-22 17:15:00,2.0111956892335363
2025-06-22 17:20:00,2.011652964086207
2025-06-22 17:25:00,2.010615642529692
2025-06-22 17:30:00,2.011936123639641
2025-06-22 17:35:00,2.0105117282360334
2025-06-22 17:40:00,2.010982397945512
2025-06-22 17:45:00,2.0129065038130536
2025-06-22 17:50:00,2.010845948265035
2025-06-22 17:55:00,2.010554483323405
2025-06-22 18:00:00,2.011525792366947
2025-06-22 18:05:00,2.01049277464899
2025-06-22 18:10:00,2.0117716550512776
2025-06-22 18:15:00,2.0104468872823524
2025-06-22 18:20:00,2.009964740985401
2025-06-22 18:25:00,2.010421557826135
2025-06-22 18:30:00,2.01057193921433
2025-06-22 18:35:00,2.0099000577594186
2025-06-22 18:40:00,2.0106147423351004
2025-06-22 18:45:00,2.0107114369945
2025-06-22 18:50:00,2.009839124598024
2025-06-22 18:55:00,2.011691168487874
2025-06-22 19:00:00,2.0073138914315765
2025-06-22 19:05:00,2.0106247947209943
2025-06-22 19:10:00,2.009492699574361
2025-06-22 19:15:00,2.010382520185956
2025-06-22 19:20:00,2.010394744455816
